"firm_name","Year","Source of financials","Number of employees","Shareholders funds th USD","Cash flow [Net Income before D&A] th USD","P/L for period [=Net income] th USD","Net Income th USD","Short Term Debt, Net th USD","Long Term Debt, Net th USD","Total Debt Issued th USD","Investment in real estate th USD","Cash and cash equivalents th USD","Operating revenue (Turnover) th USD","Total assets th USD","Solvency ratio (Asset based)","Net debt th USD","Net assets th USD","Total liabilities th USD","Loans & Borrowings th USD","Depreciation th USD","Amortization & depletion th USD","Other non-operating and financial income (expenses) th USD","Amortization th USD","Equity in Net Earnings/Loss th USD","Purchase of Fixed Assets th USD","Capital Expenditures th USD","Software Development Costs th USD","Purchase/Acquisition of Intangibles th USD","Purchase of Investments th USD","Other Investing Cash Flow th USD","Financing Cash Flow Items th USD","Total Cash from Financing Activities th USD","Inactive","Quoted","Branch","OwnData","Woco","Country ISO code","NACE Rev. 2, core code (4 digits)","Consolidation code","VAT/Tax number","Tax Identification Number (TIN)","Ticker symbol","datinc","Type of entity","Size classification","No of companies in corporate group","Entity type","Number of directors & managers","US SIC, primary code(s)","ISIN number","Previous company name Latin Alphabet","Listing status","Market price - Year to date - High USD","Market price - Year to date - Low USD"
"CARBON ATLANTIS GMBH",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","DE",7490,"LF",NA,NA,NA,2022,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBON ATLANTIS GMBH",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","DE",7490,"LF",NA,NA,NA,2022,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBON ATLANTIS GMBH",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","DE",7490,"LF",NA,NA,NA,2022,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBON ATLANTIS GMBH",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","DE",7490,"LF",NA,NA,NA,2022,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBON ATLANTIS GMBH",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","DE",7490,"LF",NA,NA,NA,2022,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBON ATLANTIS GMBH",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","DE",7490,"LF",NA,NA,NA,2022,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBON ATLANTIS GMBH",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","DE",7490,"LF",NA,NA,NA,2022,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBON ATLANTIS GMBH",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","DE",7490,"LF",NA,NA,NA,2022,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"CARBONBLUE, LDA",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","PT",7490,"NF",517353717,517353717,NA,2023,"Corporate","Small company",0,"Independent co",3,7389,NA,NA,NA,NA,NA
"SEAO2 B.V.",2024,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"SEAO2 B.V.",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","NL",7219,"LF",864875034,864875034,NA,2023,"Corporate","Small company",0,"Single location",2,8731,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
"INDIGO AG, INC.",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","US",NA,"NF",NA,NA,NA,NA,"Corporate","Small company",0,"Branch location",0,NA,NA,NA,NA,NA,NA
