"","applicant_name","year","quarter","applied","awarded","location","tags","volume","negativity_rating","permanence","price","contractprice","current_cost_per_tonne","capex","opex","quantification","thirdparty verification","net_neg sequestration_todate","lifetime mtco2e","gross project emissions","offer_quantity","contract_quantity","R_and_D_offer","awarded_factor","realised_cost_decrease","price_contract_diff","quantity_contract_diff","awardednum","effective_date","decision_date","patent_name","patent_region","patent_no","patent_no_list","application_number","file_date","file_year","assignee","citations","abandoned","classification_1","classification_2","classification_3","classification_4","classification_5","classification_6","classification_7","classification_8","inventor_1","previous_application_stripe","sum_patents","treat_date"
"59","Vandersanden",2020,1,1,0,"Finland","mineralization,concrete",10,0,1000,20,NA,NA,NA,NA,NA,NA,10,NA,NA,10,NA,NA,"0",NA,0,0,0,NA,NA,"Insulation wall and insulation plate for constructing the insulation wall",NA,NA,"EP-3108072-A1",NA,2014-02-17,2014,"Vandersanden Steenfabrieken N.V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maarten LEÃ‹N",0,16,NA
"60","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Launch vehicle and system and procedure for an economically efficient launch of the same",NA,NA,"ES-2685665-T3",NA,2014-03-14,2014,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miles R. Palmer, Jr. Glenn William Brown",0,77,NA
"61","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Network comprising a plurality of spatially separate cement mix operations","EU",NA,"EP-3709118-B1",NA,2014-06-25,2014,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Niven, George Sean Monkman, Dean Paul Forgeron, Kevin Cail, Joshua Jeremy Brown, Paul J. Sandberg, Mark Macdonald",0,26,2020-05-18
"62","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Ddc control performance evaluation system and management method thereof",NA,NA,NA,NA,2014-06-27,2014,"(ì£¼)ì†”ë£¨ì  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ê¹€ì¸ì¤‘",0,40,NA
"63","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"High efficiency power production methods, assemblies, and systems",NA,NA,"US-10927679-B2",NA,2014-07-25,2014,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miles R. Palmer, Jeremy Eron Fetvedt, Rodney John Allam",0,77,NA
"64","Solid Carbon",2021,4,1,0,"Cascadia Basin, Canada","mineralization,injection",10000,0,1000,2000,NA,190,NA,NA,NA,NA,NA,10000,3400,10000,NA,NA,"0",1810,0,0,0,NA,NA,"Fiber optic sensor for measurement of carbon dioxide","US",NA,"US9891166B2","US15/032,794",2014-11-03,2014,"Ocean Networks Canada",9,0," G01N21/45 Refractivity; Phase-affecting properties, e.g. optical path length using interferometric methods; using Schlieren methods",NA,NA,NA,NA,NA,NA,NA,"Peter Wild, Thomas Fyles, David A. Risk, David A. Sinton, Bo Bao, Luis Melo, Martin B. G. Jun, Geoff Burton",0,1,NA
"65","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Diverged-beam communications system",NA,NA,"US-9847834-B2",NA,2015-01-09,2015,"8 Rivers Capital, Llc, Palmer Labs, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miles R. Palmer, Aleksander Edward Osadzinski, William J. Brown",0,77,NA
"66","Vandersanden",2020,1,1,0,"Finland","mineralization,concrete",10,0,1000,20,NA,NA,NA,NA,NA,NA,10,NA,NA,10,NA,NA,"0",NA,0,0,0,NA,NA,"Method of manufacturing bricks, apparatus and arrangement for use in such a method, and bricks produced therewith.",NA,NA,"NL-2014346-B1",NA,2015-02-24,2015,"Vandersanden B V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bartholomeus Marie Jansen Franciscus",0,16,NA
"67","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Compositions and methods for delivery of carbon dioxide","EU",NA,"EP-3129753-B1",NA,2015-03-09,2015,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Paul Forgeron, Joshua Jeremy Brown, George Sean Monkman, Paul J. Sandberg",0,26,2020-05-18
"68","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Modulation of thixotropic properties of cementitious materials","EU",NA,"EP-3131723-A1",NA,2015-04-16,2015,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Paul J. Sandberg, George Sean Monkman, Kevin Cail, Mark Macdonald, Dean Paul Forgeron, Joshua Jeremy Brown",0,26,2020-05-18
"69","Biorecro",2020,1,1,0,"North America / Europe","biomass,injection",50000,0,1000,99,NA,NA,NA,NA,NA,NA,50000,NA,NA,50000,NA,NA,"0",NA,0,0,0,NA,NA,"Process for Separating and Enriching Carbon Dioxide from Atmospheric Gases in Air or from Atmospheric Gases Dissolved in Natural Water in Equilibrium with Air.","US","9,266,057 B1","US9266057B1","US14/697,466",2015-04-27,2015,"Robert Lee Jones",13,0,"B01D53/1475 Removing carbon dioxide"," B01D53/1406 Multiple stage absorption"," B01D53/1425 Regeneration of liquid absorbents"," B01D2252/103 Water","B01D2257/504 Carbon dioxide","B01D2258/06 Polluted air","Y02C20/40 Capture or disposal of greenhouse gases of CO2","Y02W10/37 Wastewater or sewage treatment systems using renewable energies using solar energy","Robert Lee Jones",0,1,NA
"70","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Methods and compositions for concrete production","US",NA,"US-9388072-B2",NA,2015-04-30,2015,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Niven, George Sean Monkman, Dean Paul Forgeron, Kevin Cail, Joshua Jeremy Brown, Paul J. Sandberg, Mark MacDonald",0,26,2020-05-18
"71","Climeworks",2020,1,1,1,"Iceland","DAC",50,0,1000,767.5,775,NA,NA,NA,NA,NA,50,NA,NA,1,322.5,0,"1",NA,-7.5,-321.5,1,"18/05/2020",NA,"Direct air capture device",NA,NA,"CN-106488795-B","CN201580029954.8A",2015-05-28,2015,"Climeworks Ag",25,0,NA,NA,NA,NA,NA,NA,NA,NA,"克里斯托夫·格巴尔",0,29,2020-05-18
"72","Climeworks",2020,1,1,1,"Iceland","DAC",50,0,1000,767.5,775,NA,NA,NA,NA,NA,50,NA,NA,1,322.5,0,"1",NA,-7.5,-321.5,1,"18/05/2020",NA,"Steam assisted vacuum desorption process for carbon dioxide capture",NA,NA,"EP-3166708-B1",NA,2015-06-30,2015,"Climeworks Ag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christoph Gebald, Nicolas REPOND, Jan AndrÃ© Wurzbacher",0,29,2020-05-18
"73","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Method and system for power production with improved efficiency",NA,NA,"EP-3613965-B1",NA,2015-07-07,2015,"8 Rivers Capital, LLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodney John Allam, Brock Alan Forrest, Jeremy Eron Fetvedt",0,77,NA
"74","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Methods for carbonation of a cement mix in a mixer","US",NA,"US-9463580-B2",NA,2015-07-10,2015,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Paul Forgeron, George Sean Monkman, Kevin Cail, Joshua Jeremy Brown",0,26,2020-05-18
"75","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Hydrogen peroxide production method, system, and apparatus",NA,NA,NA,NA,2015-07-15,2015,"Gaurab Chakrabarti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaurab Chakrabarti",0,40,NA
"76","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Production of low pressure liquid carbon dioxide from a power production system and method",NA,NA,"US-10047673-B2",NA,2015-09-09,2015,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodney John Allam, Brock Alan Forrest, Jeremy Eron Fetvedt",0,77,NA
"77","Carbon Sequestration Inc",2020,1,1,0,"East Texas, USA","biomass,storage",71019,0,100,42.5,NA,NA,NA,NA,NA,NA,64215,NA,NA,64215,NA,NA,"0",NA,0,0,0,NA,NA,"Tidal hydro electric power system","Canada","CA2910725A1","CA2910725A1","CA2910725A",2015-10-28,2015,"Carbon Sequestration Industries Inc",2,1," E02B9/08 Tide or wave power plants","F03B13/262 Adaptations of machines or engines for special use; Combinations of machines or engines with driving or driven apparatus; Power stations or aggregates characterised by using wave or tide energy using tide energy using the relative movement between a tide-operated member and another member"," F05B2240/931 Mounting on supporting structures or systems on a structure floating on a liquid surface which is a vehicle","F05B2260/60 Fluid transfer"," Y02E10/30 Energy from the sea, e.g. using wave energy or salinity gradient",NA,NA,NA,"David Lloyd Tait",0,1,NA
"78","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Shaft seal device and power generation system",NA,NA,"JP-2016075285-A",NA,2015-11-18,2015,"ï¼˜ ãƒªãƒãƒ¼ã‚º ã‚­ãƒ£ãƒ”ã‚¿ãƒ«ï¼Œã‚¨ãƒ«ã‚¨ãƒ«ã‚·ãƒ¼, ï¼˜  ãƒªãƒãƒ¼ã‚º  ã‚­ãƒ£ãƒ”ã‚¿ãƒ«ï¼Œã‚¨ãƒ«ã‚¨ãƒ«ã‚·ãƒ¼, 8 Rivers Capital Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"å’Œå­ é¶´ç”°, Kazutaka Tsuruta, å’Œå­ é¶´ç”°, å²©å¤ªéƒŽ ä½è—¤, Iwataro Sato, å²©å¤ªéƒŽ ä½è—¤",0,77,NA
"79","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Methods and compositions for concrete production","Canada",NA,"CA-2968246-C",NA,2015-11-24,2015,"Carboncure Technologies Inc., George Sean Monkman, Kevin Cail, Paul J. Sandberg, Mark Macdonald, Joshua Jeremy Brown, Dean Paul Forgeron",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"George Sean Monkman, Kevin Cail, Paul J. Sandberg, Mark Macdonald, Joshua Jeremy Brown, Dean Paul Forgeron",0,26,2020-05-18
"80","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Seed endophytes across cultivars and species, associated compositions, and methods of use thereof",NA,NA,"US-10667523-B2",NA,2015-12-30,2015,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Karen V. Ambrose, Nathan A. Billings, Slavica Djonovic, Richard Bailey Flavell, Trudi A. GULICK, David Morris Johnston, Jonathan W. Leff, Stephanie M. Liva, Jeffrey Lyford, Geoffrey von Maltzahn, Luis Miguel Marquez, Yves Alain Millet, Craig Sadowski, Phillip Samayoa, Gerardo V. Toledo, David R. WEISMAN, Xuecheng Zhang",0,45,NA
"81","Climeworks",2020,1,1,1,"Iceland","DAC",50,0,1000,767.5,775,NA,NA,NA,NA,NA,50,NA,NA,1,322.5,0,"1",NA,-7.5,-321.5,1,"18/05/2020",NA,"Production process and production system for producing methane/gaseous and/or liquid hydrocarbons",NA,NA,"CA-2982275-C",NA,2016-04-07,2016,"Sunfire Gmbh, Christian Von Olshausen, Dietmar Ruger, Jan Andre Wurzbacher, Christoph Gebald, Climeworks Ag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christian Von Olshausen, Dietmar Ruger, Jan Andre Wurzbacher, Christoph Gebald",0,29,2020-05-18
"82","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Method and apparatus of search using big data",NA,NA,NA,NA,2016-04-15,2016,"(ì£¼)ì†”ë£¨ì  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ê¹€ì¸ì¤‘",0,40,NA
"83","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Seed-origin endophyte populations, compositions, and methods of use",NA,NA,"AU-2016202480-A1",NA,2016-04-19,2016,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slavica DJONOVIC, Richard Flavell, David Morris JOHNSTON, Jeffrey LYFORD, Luis Miguel MARQUEZ, Yves Alain MILLET, Alexander NAYDICH, Craig SADOWSKI, Gerardo V. Toledo, Geoffrey Von Maltzahn",0,45,NA
"84","Emissol",2022,4,1,0,NA,NA,NA,NA,NA,1272,NA,1272,583,647,30,12,NA,463,37,393,NA,NA,"0",0,0,0,0,NA,NA,"System and method for spray visualization",NA,NA,"US-10369582-B2",NA,2016-04-28,2016,"Emissol Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mansour Masoudi",0,6,NA
"85","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Methods and compositions for concrete production","US",NA,"US-9738562-B2",NA,2016-05-17,2016,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"George Sean Monkman, Kevin Cail, Paul J. Sandberg, Mark MacDonald, Joshua Jeremy Brown, Dean Paul Forgeron",0,26,2020-05-18
"86","Vandersanden",2020,1,1,0,"Finland","mineralization,concrete",10,0,1000,20,NA,NA,NA,NA,NA,NA,10,NA,NA,10,NA,NA,"0",NA,0,0,0,NA,NA,"Prefabricated wall panel",NA,NA,"BE-1024001-A1",NA,2016-05-30,2016,"Vandersanden Steenfabrieken N V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jean-Pierre Wuytack",0,16,NA
"87","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"System and method for startup of a power production plant",NA,NA,"EP-3308004-B1",NA,2016-06-13,2016,"8 Rivers Capital, LLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeremy Eron Fetvedt, Brock Alan Forrest",0,77,NA
"88","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Integrated carbon dioxide capture","US",NA,"US-10570064-B2",NA,2016-06-16,2016,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"George Sean Monkman, Robert Niven, Kevin Cail, John Kline",0,26,2020-05-18
"89","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Penicillium endophyte compositions and methods for improved agronomic traits in plants",NA,NA,"US-2018213800-A1",NA,2016-06-24,2016,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slavica Djonovic, Elizabeth Alexa MCKENZIE, Gerardo V. Toledo, Craig Sadowski, Geoffrey von Maltzahn, Karen V. Ambrose, Xuecheng Zhang, David Morris Johnston, Trudi A. GULICK",0,45,NA
"90","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Carbonated fly ash as a cement replacement","Worldwide",NA,"WO-2017000075-A1",NA,2016-06-30,2016,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"George Sean Monkman, Dean Paul Forgeron, Mark Macdonald, Kevin Cail, Paul J. Sandberg",0,26,2020-05-18
"91","Climeworks",2020,1,1,1,"Iceland","DAC",50,0,1000,767.5,775,NA,NA,NA,NA,NA,50,NA,NA,1,322.5,0,"1",NA,-7.5,-321.5,1,"18/05/2020",NA,"Amine-functionalized fibrillated cellulose for co2 adsorption and methods for making same",NA,NA,"WO-2017009241-A1",NA,2016-07-08,2016,"Climeworks Ag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maria MALUSZYNSKA-HOFFMAN, Nicolas REPOND, Jan AndrÃ© Wurzbacher, Christoph Gebald",0,29,2020-05-18
"92","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"System and method for high efficiency power generation using a nitrogen gas working fluid",NA,NA,"US-9611785-B2",NA,2016-07-14,2016,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miles Palmer, Rodney John Allam, Jeremy Eron Fetvedt",0,77,NA
"93","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Carbonation of cement mixes","US",NA,"US-10350787-B2",NA,2016-08-18,2016,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Paul Forgeron, George Sean Monkman, Joshua Jeremy Brown, Kevin Cail, Jay CROSSMAN, Paul J. Sandberg, Mark MacDonald",0,26,2020-05-18
"94","Vandersanden",2020,1,1,0,"Finland","mineralization,concrete",10,0,1000,20,NA,NA,NA,NA,NA,NA,10,NA,NA,10,NA,NA,"0",NA,0,0,0,NA,NA,"Panel and hanging system for a curtain wall",NA,NA,"BE-1024601-B1",NA,2016-09-26,2016,"Vandersanden Steenfabrieken N.V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maarten Wauters",0,16,NA
"95","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Carbon dioxide treatment of concrete upstream from product mold","US",NA,"US-2017165870-A1",NA,2016-10-03,2016,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Niven, George Sean Monkman, Dean Paul Forgeron",0,26,2020-05-18
"96","Droneseed",2020,1,1,0,"WA, USA","forests,reforestation",31027,1,51,8.23,NA,NA,NA,NA,NA,NA,584,NA,NA,400,NA,NA,"0",NA,0,0,0,NA,NA,"Forestry information management systems and methods streamlined by automatic biometric data prioritization",NA,NA,"US-10078784-B2",NA,2016-10-12,2016,"Droneseed Co.",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeff Prouty, Logan ULLYOTT, Grant CANARY",0,4,NA
"97","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Integrated LNG gasification and power production cycle",NA,NA,"US-10415434-B2",NA,2016-11-18,2016,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodney John Allam, Jeremy Eron Fetvedt",0,77,NA
"98","Emissol",2022,4,1,0,NA,NA,NA,NA,NA,1272,NA,1272,583,647,30,12,NA,463,37,393,NA,NA,"0",0,0,0,0,NA,NA,"Catalytic converters having non-linear flow channels",NA,NA,"US-10598068-B2",NA,2016-12-20,2016,"Emissol, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mansour Masoudi",0,6,NA
"99","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Endophyte compositions and methods for improvement of plant traits in plants of agronomic importance",NA,NA,"US-11751515-B2",NA,2016-12-21,2016,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geoffrey von Maltzahn",0,45,NA
"100","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Gas turbine facility with supercritical fluid â€œCO2â€ recirculation",NA,NA,"US-10794274-B2",NA,2016-12-27,2016,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masao Itoh, Nobuhiro OKIZONO, Hideyuki Maeda, Yasunori Iwai, Jeremy Eron Fetvedt, Rodney John Allam",0,77,NA
"101","CarbonTo Stone",2022,4,1,1,NA,"DAC",NA,NA,NA,394,394,393.3,150.6,243.3,0,0,NA,2250000,7750000,1269,846,0,"1",0.699999999999989,0,423,1,"15/12/2022",NA,"Methods and systems for capturing and storing carbon dioxide","US",NA,"US-2017333840-A1",NA,2017-02-03,2017,"The Trustees Of Columbia University In The City Of New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ah-Hyung Alissa Park, Edward J. Swanson, Huangjing Zhao, Greeshma Gadikota, Patrick V. Brady, Tushar Patel, Scott Banta",0,4,2022-12-15
"102","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Hydrogen peroxide and gluconic acid production",NA,NA,NA,NA,2017-02-13,2017,"Solugen, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaurab Chakrabarti, Sean T. Hunt",0,40,NA
"103","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"System and method for power generation including methanation",NA,NA,"KR-20180116328-A",NA,2017-02-16,2017,"8 ë¦¬ë²„ìŠ¤ ìºí”¼íƒˆ, ì—˜ì—˜ì”¨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ë¸Œë¡ ì•Œëž€ í¬ë ˆìŠ¤íŠ¸, ì‹œì§€ì•„ ë£¨",0,77,NA
"104","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"System and method of applying carbon dioxide during the production of concrete","US",NA,"US-2017158569-A1",NA,2017-02-16,2017,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Lee, Eric Alan Burton",0,26,2020-05-18
"105","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Seed-origin endophyte populations, compositions, and methods of use",NA,NA,"US-10076120-B2",NA,2017-02-17,2017,"Indigo Agriculture, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geoffrey von Maltzahn, Richard Bailey Flavell, Gerardo V. Toledo, Slavica Djonovic, Luis Miguel Marquez, David Morris Johnston, Yves Alain Millet, Jeffrey Lyford, Alexander Naydich, Craig Sadowski",0,45,NA
"106","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Methods and compositions for concrete production","US",NA,"US-10927042-B2",NA,2017-07-14,2017,"Carboncure Technologies, Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"George Sean Monkman, Kevin Cail, Paul J. Sandberg, Mark MacDonald, Joshua Jeremy Brown, Dean Paul Forgeron",0,26,2020-05-18
"107","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Apparatus for delivery of a predetermined amount of solid and gaseous carbon dioxide","US",NA,"US-11773031-B2",NA,2017-07-25,2017,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Paul Forgeron, Joshua Jeremy Brown, George Sean Monkman, Paul J. Sandberg",0,26,2020-05-18
"108","Climeworks",2020,1,1,1,"Iceland","DAC",50,0,1000,767.5,775,NA,NA,NA,NA,NA,50,NA,NA,1,322.5,0,"1",NA,-7.5,-321.5,1,"18/05/2020",NA,"Low-pressure drop structure of particle adsorbent bed for adsorption gas separation process",NA,NA,"US-10427086-B2",NA,2017-08-02,2017,"Climeworks Ag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christoph Gebald, Nicolas REPOND, Tobias RUESCH, Jan AndrÃ© Wurzbacher",0,29,2020-05-18
"109","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Cryogenic air separation method for producing oxygen at high pressures",NA,NA,"US-10746461-B2",NA,2017-08-29,2017,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodney John Allam",0,77,NA
"110","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"SYSTEMS AND METHODS FOR POWER PRODUCTION WITH ION CONDUCTING COMPONENTS",NA,NA,"KR-20190039819-A",NA,2017-08-29,2017,"8 ë¦¬ë²„ìŠ¤ ìºí”¼íƒˆ, ì—˜ì—˜ì”¨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ë¡œë“œë‹ˆ ì¡´ ì•ŒëžŒ, ì¥¬ë‹ˆì–´ ê¸€ëžœ ìœŒë¦¬ì—„ ë¸Œë¼ìš´, ë²¤ìžë¯¼ í˜¸í”„",0,77,NA
